feature,importance
rs10842996_T_0,0.00023847378365429812
rs11264306_A_2,0.00023500610131288227
rs79252367_G_2,0.00023465112742072314
rs11154034_T_2,0.00023460292266326452
rs6899532_G_1,0.00023377102831640447
rs73409602_C_2,0.00023114651896621443
rs56111559_G_1,0.00022931912910815653
rs12665063_A_1,0.0002261687120268741
rs1423029_A_0,0.00021773344999059785
rs76931164_T_1,0.00021716942912574088
rs10518693_C_0,0.00021350311799263626
rs12610495_A_2,0.00021108153216905064
rs11154034_T_1,0.00020971483269420206
rs55672765_C_1,0.00020746145398987625
rs3131520_C_0,0.0002055355823410972
rs415430_T_2,0.0002045316401306217
rs2067832_G_0,0.00020340056800972659
rs2375892_T_2,0.0002003389003768715
rs2857476_C_1,0.0001948383907234345
rs12665063_A_2,0.00019471501562489762
rs1015097_A_2,0.00018240486937313611
rs7122936_A_0,0.00018045679394588493
rs11191865_G_1,0.00017986603444708433
rs2071627_C_1,0.00017696397264697927
rs6491201_C_1,0.0001659682621405159
rs2076295_T_2,0.0001622229498144386
rs62505367_T_0,0.00016084506061957225
rs7547997_G_2,0.00015871848442556137
rs79242376_G_2,0.00015835113038803366
rs28703652_G_2,0.00015807399608936716
rs302837_A_2,0.00015359755333907963
rs7547997_G_1,0.00015292220279532236
rs3130157_G_2,0.00014689284315106175
rs17690703_C_1,0.00014528712867738517
rs9931202_G_2,0.0001446879295414312
rs9397724_G_1,0.00013156463279773885
rs708686_C_1,0.00013010238096899872
rs56111559_G_2,0.00013007486773586592
rs2034650_A_0,0.00012994446486341865
rs2609260_T_1,0.00012764845801887644
rs1981997_G_2,0.00012626466458468233
rs12626788_C_2,0.00012539995247482763
rs2067832_G_1,0.00012290786377027745
rs11102362_G_2,0.00012278515528747457
rs616768_G_2,0.0001225667408317295
rs9931202_G_1,0.00010959899880298574
rs664034_T_1,7.272689611112647e-05
rs71389435_C_1,0.0
rs10881263_G_0,0.0
rs75764565_C_1,0.0
rs148877274_T_0,0.0
rs10518693_C_1,0.0
rs144128391_T_2,0.0
rs75764565_C_0,0.0
rs16837903_G_0,0.0
rs144128391_T_1,0.0
rs12446021_G_0,0.0
rs144948432_A_0,0.0
rs144948432_A_1,0.0
rs6499642_C_2,0.0
rs144948432_A_2,0.0
rs144128391_T_0,0.0
rs71389435_C_0,0.0
rs6532150_G_2,0.0
rs12928193_G_0,0.0
rs6532150_G_1,0.0
rs6532150_G_0,0.0
rs9931202_G_0,0.0
rs148877274_T_1,0.0
rs6499642_C_0,0.0
rs71389435_C_2,0.0
rs1273431_A_0,0.0
rs1273431_A_1,0.0
rs1273431_A_2,0.0
rs16837903_G_1,0.0
rs601878_C_0,0.0
rs34825924_G_0,0.0
rs756345_G_0,0.0
rs923077_A_2,0.0
rs151036604_T_0,0.0
rs923077_A_0,0.0
rs325093_T_2,0.0
rs325093_T_1,0.0
rs325093_T_0,0.0
rs151036604_T_1,0.0
rs151036604_T_2,0.0
rs12422371_C_0,0.0
rs7547997_G_0,0.0
rs45619034_G_1,0.0
rs1422506_G_0,0.0
rs78288787_C_0,0.0
rs45619034_G_2,0.0
rs76739551_C_2,0.0
rs6491201_C_0,0.0
rs45619034_G_0,0.0
rs145802912_A_2,0.0
rs9577395_C_1,0.0
rs148877274_T_2,0.0
rs17616659_G_0,0.0
rs145802912_A_0,0.0
rs145802912_A_1,0.0
rs1278769_G_0,0.0
rs9577395_C_2,0.0
rs9577395_C_0,0.0
rs117750427_A_0,0.0
rs17372089_A_2,0.0
rs75764565_C_2,0.0
rs17372089_A_1,0.0
rs17372089_A_0,0.0
rs117750427_A_2,0.0
rs117750427_A_1,0.0
rs11264306_A_0,0.0
rs28703652_G_0,0.0
rs12626788_C_1,0.0
rs62112917_C_0,0.0
rs73008477_C_2,0.0
rs73008477_C_1,0.0
rs73008477_C_0,0.0
rs10776482_A_0,0.0
rs4811028_G_1,0.0
rs62112917_C_1,0.0
rs79252367_G_0,0.0
rs76160568_A_1,0.0
rs708686_C_0,0.0
rs56111559_G_0,0.0
rs2109069_G_0,0.0
rs146764446_A_0,0.0
rs12610495_A_1,0.0
rs12610495_A_0,0.0
rs76160568_A_2,0.0
rs10422762_A_2,0.0
rs893889_G_1,0.0
rs4811028_G_0,0.0
rs1015097_A_0,0.0
rs55993474_A_0,0.0
rs57625989_A_2,0.0
rs57625989_A_1,0.0
rs57625989_A_0,0.0
rs4680134_C_0,0.0
rs74490361_T_1,0.0
rs41482151_C_0,0.0
rs74490361_T_0,0.0
rs79252367_G_1,0.0
rs55993474_A_1,0.0
rs12975986_C_0,0.0
rs76160568_A_0,0.0
rs41482151_C_1,0.0
rs893889_G_2,0.0
rs893889_G_0,0.0
rs3131520_C_2,0.0
rs17690703_C_0,0.0
rs415430_T_1,0.0
rs415430_T_0,0.0
rs1981997_G_1,0.0
rs1981997_G_0,0.0
rs2609255_T_1,0.0
rs76739551_C_0,0.0
rs55993474_A_2,0.0
rs73997403_C_0,0.0
rs2375892_T_0,0.0
rs3744761_C_0,0.0
rs2609260_T_0,0.0
rs169889_A_0,0.0
rs12626788_C_0,0.0
rs28703652_G_1,0.0
rs4811028_G_2,0.0
rs73997403_C_1,0.0
rs76475316_T_2,0.0
rs146764446_A_2,0.0
rs76475316_T_1,0.0
rs76475316_T_0,0.0
rs146764446_A_1,0.0
rs66884960_C_1,0.0
rs66884960_C_0,0.0
rs11083093_G_2,0.0
rs11083093_G_0,0.0
rs73997403_C_2,0.0
rs75291377_G_2,0.0
rs75291377_G_1,0.0
rs75291377_G_0,0.0
rs918174_T_2,0.0
rs2609255_T_0,0.0
rs918174_T_0,0.0
rs76739551_C_1,0.0
rs699240_T_0,0.0
rs117427783_T_2,0.0
rs74987898_C_2,0.0
rs10869195_A_0,0.0
rs62530710_G_2,0.0
rs62530710_G_1,0.0
rs62530710_G_0,0.0
rs10976897_G_2,0.0
rs10976897_G_1,0.0
rs10976897_G_0,0.0
rs74987898_C_1,0.0
rs12658068_G_0,0.0
rs74987898_C_0,0.0
rs469942_C_0,0.0
rs1123573_A_0,0.0
rs68170294_G_0,0.0
rs2228972_G_0,0.0
rs3887876_C_1,0.0
rs3887876_C_0,0.0
rs10869195_A_1,0.0
rs10869195_A_2,0.0
rs56744128_A_0,0.0
rs116575227_A_2,0.0
rs61829240_G_1,0.0
rs61829240_G_0,0.0
rs13299670_C_2,0.0
rs13299670_C_1,0.0
rs13299670_C_0,0.0
rs6736148_C_1,0.0
rs6736148_C_2,0.0
rs7041597_T_0,0.0
rs1851741_G_2,0.0
rs4672388_T_0,0.0
rs116575227_A_0,0.0
rs1923802_T_2,0.0
rs1923802_T_1,0.0
rs1923802_T_0,0.0
rs116575227_A_1,0.0
rs17007563_C_0,0.0
rs12658068_G_1,0.0
rs117427783_T_1,0.0
rs11680126_C_0,0.0
rs9397724_G_0,0.0
rs79242376_G_1,0.0
rs79242376_G_0,0.0
rs10484326_T_0,0.0
rs10484326_T_2,0.0
rs76931164_T_0,0.0
rs1669778_T_0,0.0
rs75714781_G_2,0.0
rs4727443_C_1,0.0
rs75714781_G_1,0.0
rs75714781_G_0,0.0
rs56184452_G_2,0.0
rs148106529_G_0,0.0
rs56184452_G_0,0.0
rs148106529_G_1,0.0
rs3130157_G_0,0.0
rs9397724_G_2,0.0
rs35677769_G_0,0.0
rs35677769_G_1,0.0
rs35677769_G_2,0.0
rs12658068_G_2,0.0
rs13183751_G_0,0.0
rs17007563_C_1,0.0
rs2353082_C_0,0.0
rs34262641_A_2,0.0
rs34262641_A_1,0.0
rs34262641_A_0,0.0
rs2726049_A_2,0.0
rs13183751_G_1,0.0
rs17007563_C_2,0.0
rs6970647_T_2,0.0
rs12713927_G_0,0.0
rs6899532_G_0,0.0
rs6899532_G_2,0.0
rs12665063_A_0,0.0
rs61829240_G_2,0.0
rs1189320_G_0,0.0
rs6736148_C_0,0.0
rs5743894_T_0,0.0
rs34625679_T_2,0.0
rs7122936_A_1,0.0
rs7730878_A_0,0.0
rs7725218_G_0,0.0
rs5743890_T_0,0.0
rs56387623_T_0,0.0
rs5743894_T_1,0.0
rs3750920_C_2,0.0
rs77998999_A_2,0.0
rs3750920_C_1,0.0
rs1488496_C_2,0.0
rs3829223_C_2,0.0
rs114064385_G_0,0.0
rs3829223_C_0,0.0
rs1488496_C_1,0.0
rs2857476_C_0,0.0
rs61867586_C_0,0.0
rs61867586_C_1,0.0
rs61867586_C_2,0.0
rs73409602_C_0,0.0
rs117427783_T_0,0.0
rs10783497_A_1,0.0
rs10783497_A_0,0.0
rs148106529_G_2,0.0
rs2361278_T_0,0.0
rs1422506_G_2,0.0
rs34625679_T_0,0.0
rs12275748_C_2,0.0
rs12275748_C_1,0.0
rs12275748_C_0,0.0
rs74760554_C_2,0.0
rs74760554_C_1,0.0
rs74760554_C_0,0.0
rs34625679_T_1,0.0
rs73409602_C_1,0.0
rs114064385_G_1,0.0
rs114064385_G_2,0.0
rs35705950.1_G_0,0.0
rs1479945_C_0,0.0
rs12710674_C_1,0.0
rs62354543_A_2,0.0
rs4918072_G_0,0.0
rs12710674_C_2,0.0
rs72755986_C_0,0.0
rs77998999_A_0,0.0
rs77998999_A_1,0.0
rs72755986_C_1,0.0
rs72755986_C_2,0.0
rs34547036_C_2,0.0
rs34547036_C_1,0.0
rs34547036_C_0,0.0
rs72762052_C_0,0.0
rs1488496_C_0,0.0
rs55672765_C_0,0.0
rs10886437_C_0,0.0
rs2577254_T_2,0.0
rs34425120_G_2,0.0
rs62354543_A_1,0.0
rs34425120_G_1,0.0
rs34425120_G_0,0.0
rs2736100_A_2,0.0
rs72722911_G_0,0.0
rs7952154_C_0,0.0
rs72722911_G_1,0.0
rs55682827_C_0,0.0
rs72722911_G_2,0.0
rs17019820_A_0,0.0
rs77144736_C_0,0.0
rs7934606_C_0,0.0
rs77144736_C_1,0.0
rs77144736_C_2,0.0
rs7942850_T_0,0.0
rs62354543_A_0,0.0
rs12710674_C_0,0.0
