feature,importance
rs664034_T_1,0.0
rs11191865_G_0,0.0
rs12275748_C_0,0.0
rs74760554_C_2,0.0
rs11191865_G_1,0.0
rs11191865_G_2,0.0
rs4918072_G_0,0.0
rs10842996_T_0,0.0
rs4918072_G_1,0.0
rs7934606_C_0,0.0
rs10783497_A_0,0.0
rs10783497_A_1,0.0
rs45619034_G_2,0.0
rs2067832_G_2,0.0
rs923077_A_0,0.0
rs325093_T_2,0.0
rs325093_T_0,0.0
rs45619034_G_1,0.0
rs12626788_C_0,0.0
rs12422371_C_0,0.0
rs78288787_C_2,0.0
rs78288787_C_1,0.0
rs78288787_C_0,0.0
rs76739551_C_2,0.0
rs76739551_C_1,0.0
rs76739551_C_0,0.0
rs117427783_T_2,0.0
rs45619034_G_0,0.0
rs74760554_C_1,0.0
rs117427783_T_0,0.0
rs10783497_A_2,0.0
rs117427783_T_1,0.0
rs73409602_C_0,0.0
rs4918072_G_2,0.0
rs35705950.1_G_0,0.0
rs7942850_T_0,0.0
rs3829223_C_1,0.0
rs3829223_C_0,0.0
rs7942850_T_1,0.0
rs2857476_C_2,0.0
rs2857476_C_1,0.0
rs2857476_C_0,0.0
rs35705950.1_G_2,0.0
rs35705950.1_G_1,0.0
rs34425120_G_2,0.0
rs74760554_C_0,0.0
rs34425120_G_1,0.0
rs7942850_T_2,0.0
rs34425120_G_0,0.0
rs7952154_C_0,0.0
rs75764565_C_2,0.0
rs4077759_T_2,0.0
rs4077759_T_1,0.0
rs4077759_T_0,0.0
rs7934606_C_2,0.0
rs3829223_C_2,0.0
rs616768_G_2,0.0
rs3750920_C_1,0.0
rs616768_G_1,0.0
rs73409602_C_2,0.0
rs12626788_C_2,0.0
rs10886437_C_0,0.0
rs7934606_C_1,0.0
rs10886437_C_1,0.0
rs75764565_C_0,0.0
rs61867586_C_2,0.0
rs61867586_C_1,0.0
rs61867586_C_0,0.0
rs7122936_A_2,0.0
rs7122936_A_1,0.0
rs10886437_C_2,0.0
rs4811028_G_2,0.0
rs5743890_T_2,0.0
rs5743890_T_0,0.0
rs5743894_T_2,0.0
rs5743894_T_1,0.0
rs5743894_T_0,0.0
rs3750920_C_2,0.0
rs7122936_A_0,0.0
rs74490361_T_1,0.0
rs923077_A_1,0.0
rs918174_T_2,0.0
rs76475316_T_2,0.0
rs76475316_T_1,0.0
rs76475316_T_0,0.0
rs66884960_C_2,0.0
rs66884960_C_0,0.0
rs11083093_G_2,0.0
rs11083093_G_1,0.0
rs11083093_G_0,0.0
rs75291377_G_2,0.0
rs75291377_G_1,0.0
rs75291377_G_0,0.0
rs57625989_A_2,0.0
rs923077_A_2,0.0
rs918174_T_0,0.0
rs73997403_C_0,0.0
rs415430_T_1,0.0
rs601878_C_0,0.0
rs1981997_G_1,0.0
rs1981997_G_0,0.0
rs17690703_C_2,0.0
rs17690703_C_1,0.0
rs17690703_C_0,0.0
rs3744761_C_2,0.0
rs3744761_C_1,0.0
rs57625989_A_1,0.0
rs893889_G_0,0.0
rs893889_G_1,0.0
rs893889_G_2,0.0
rs12975986_C_2,0.0
rs12975986_C_1,0.0
rs12975986_C_0,0.0
rs74490361_T_2,0.0
rs57625989_A_0,0.0
rs41482151_C_0,0.0
rs10422762_A_1,0.0
rs10422762_A_0,0.0
rs73008477_C_2,0.0
rs73008477_C_1,0.0
rs73008477_C_0,0.0
rs62112917_C_2,0.0
rs62112917_C_1,0.0
rs62112917_C_0,0.0
rs708686_C_2,0.0
rs708686_C_1,0.0
rs708686_C_0,0.0
rs2109069_G_2,0.0
rs2109069_G_1,0.0
rs2109069_G_0,0.0
rs12610495_A_2,0.0
rs12610495_A_1,0.0
rs12610495_A_0,0.0
rs3744761_C_0,0.0
rs601878_C_1,0.0
rs169889_A_2,0.0
rs2034650_A_0,0.0
rs10518693_C_1,0.0
rs10518693_C_0,0.0
rs34825924_G_2,0.0
rs34825924_G_1,0.0
rs34825924_G_0,0.0
rs17616659_G_2,0.0
rs17616659_G_0,0.0
rs1278769_G_2,0.0
rs1278769_G_1,0.0
rs4811028_G_0,0.0
rs9577395_C_2,0.0
rs4811028_G_1,0.0
rs9577395_C_1,0.0
rs74490361_T_0,0.0
rs17372089_A_2,0.0
rs17372089_A_1,0.0
rs17372089_A_0,0.0
rs117750427_A_2,0.0
rs117750427_A_1,0.0
rs117750427_A_0,0.0
rs6491201_C_2,0.0
rs6491201_C_1,0.0
rs6491201_C_0,0.0
rs10518693_C_2,0.0
rs2034650_A_1,0.0
rs169889_A_1,0.0
rs144948432_A_0,0.0
rs28703652_G_2,0.0
rs28703652_G_1,0.0
rs28703652_G_0,0.0
rs12446021_G_2,0.0
rs12446021_G_1,0.0
rs12446021_G_0,0.0
rs6499642_C_2,0.0
rs6499642_C_0,0.0
rs71389435_C_2,0.0
rs71389435_C_1,0.0
rs71389435_C_0,0.0
rs1273431_A_2,0.0
rs1273431_A_1,0.0
rs601878_C_2,0.0
rs1273431_A_0,0.0
rs9931202_G_0,0.0
rs12928193_G_2,0.0
rs12928193_G_1,0.0
rs12928193_G_0,0.0
rs1496725_A_2,0.0
rs1496725_A_0,0.0
rs144948432_A_2,0.0
rs144948432_A_1,0.0
rs2034650_A_2,0.0
rs3131520_C_0,0.0
rs2067832_G_0,0.0
rs6532150_G_1,0.0
rs756345_G_2,0.0
rs756345_G_0,0.0
rs2609260_T_2,0.0
rs2609260_T_1,0.0
rs2609260_T_0,0.0
rs2609255_T_2,0.0
rs2609255_T_1,0.0
rs2609255_T_0,0.0
rs146764446_A_2,0.0
rs146764446_A_1,0.0
rs146764446_A_0,0.0
rs56111559_G_0,0.0
rs10776482_A_1,0.0
rs10776482_A_0,0.0
rs76160568_A_2,0.0
rs76160568_A_0,0.0
rs4680134_C_2,0.0
rs4680134_C_1,0.0
rs1015097_A_2,0.0
rs1015097_A_1,0.0
rs1015097_A_0,0.0
rs1479945_C_2,0.0
rs1479945_C_1,0.0
rs1479945_C_0,0.0
rs79252367_G_2,0.0
rs6532150_G_0,0.0
rs6532150_G_2,0.0
rs10748858_T_0,0.0
rs144128391_T_0,0.0
rs77144736_C_0,0.0
rs72722911_G_2,0.0
rs72722911_G_1,0.0
rs72722911_G_0,0.0
rs2736100_A_2,0.0
rs2736100_A_1,0.0
rs2736100_A_0,0.0
rs7725218_G_0,0.0
rs7730878_A_1,0.0
rs7730878_A_0,0.0
rs34625679_T_2,0.0
rs34625679_T_1,0.0
rs34625679_T_0,0.0
rs1422506_G_1,0.0
rs1422506_G_0,0.0
rs151036604_T_2,0.0
rs151036604_T_0,0.0
rs145802912_A_2,0.0
rs145802912_A_1,0.0
rs145802912_A_0,0.0
rs148877274_T_2,0.0
rs148877274_T_1,0.0
rs148877274_T_0,0.0
rs144128391_T_2,0.0
rs144128391_T_1,0.0
rs79252367_G_1,0.0
rs79252367_G_0,0.0
rs2361278_T_2,0.0
rs2361278_T_1,0.0
rs12710674_C_1,0.0
rs12710674_C_0,0.0
rs2577254_T_2,0.0
rs2577254_T_1,0.0
rs2577254_T_0,0.0
rs17019820_A_2,0.0
rs17019820_A_0,0.0
rs55682827_C_2,0.0
rs55682827_C_1,0.0
rs55682827_C_0,0.0
rs114064385_G_2,0.0
rs114064385_G_0,0.0
rs699240_T_0,0.0
rs11264306_A_0,0.0
rs16837903_G_2,0.0
rs16837903_G_0,0.0
rs11102362_G_0,0.0
rs10881263_G_0,0.0
rs2375892_T_2,0.0
rs2375892_T_1,0.0
rs2375892_T_0,0.0
rs55993474_A_2,0.0
rs55993474_A_1,0.0
rs55993474_A_0,0.0
rs3131520_C_2,0.0
rs12710674_C_2,0.0
rs77998999_A_0,0.0
rs77998999_A_1,0.0
rs11680126_C_0,0.0
rs2361278_T_0,0.0
rs56387623_T_2,0.0
rs56387623_T_0,0.0
rs1488496_C_2,0.0
rs1488496_C_1,0.0
rs1488496_C_0,0.0
rs1669778_T_2,0.0
rs1669778_T_1,0.0
rs1669778_T_0,0.0
rs11680126_C_2,0.0
rs11680126_C_1,0.0
rs12713927_G_2,0.0
rs77998999_A_2,0.0
rs12713927_G_1,0.0
rs17007563_C_2,0.0
rs17007563_C_0,0.0
rs1123573_A_2,0.0
rs1123573_A_1,0.0
rs4672388_T_2,0.0
rs4672388_T_1,0.0
rs4672388_T_0,0.0
rs6736148_C_2,0.0
rs6736148_C_1,0.0
rs6736148_C_0,0.0
rs77144736_C_1,0.0
rs77144736_C_2,0.0
rs62354543_A_0,0.0
rs12665063_A_0,0.0
rs62530710_G_0,0.0
rs10976897_G_2,0.0
rs10976897_G_1,0.0
rs10976897_G_0,0.0
rs74987898_C_2,0.0
rs74987898_C_1,0.0
rs74987898_C_0,0.0
rs68170294_G_2,0.0
rs68170294_G_1,0.0
rs68170294_G_0,0.0
rs3887876_C_1,0.0
rs3887876_C_0,0.0
rs62505367_T_2,0.0
rs62505367_T_0,0.0
rs4727443_C_2,0.0
rs4727443_C_1,0.0
rs4727443_C_0,0.0
rs2353082_C_2,0.0
rs2353082_C_0,0.0
rs34262641_A_2,0.0
rs34262641_A_1,0.0
rs34262641_A_0,0.0
rs2726049_A_2,0.0
rs6970647_T_0,0.0
rs12665063_A_2,0.0
rs62530710_G_1,0.0
rs62530710_G_2,0.0
rs10869195_A_0,0.0
rs13299670_C_0,0.0
rs34547036_C_0,0.0
rs55672765_C_2,0.0
rs55672765_C_1,0.0
rs55672765_C_0,0.0
rs1189320_G_2,0.0
rs1189320_G_0,0.0
rs61829240_G_2,0.0
rs61829240_G_1,0.0
rs61829240_G_0,0.0
rs13299670_C_2,0.0
rs13299670_C_1,0.0
rs7041597_T_2,0.0
rs10869195_A_1,0.0
rs7041597_T_1,0.0
rs7041597_T_0,0.0
rs1851741_G_2,0.0
rs1851741_G_1,0.0
rs1851741_G_0,0.0
rs1923802_T_2,0.0
rs1923802_T_1,0.0
rs1923802_T_0,0.0
rs56744128_A_1,0.0
rs56744128_A_0,0.0
rs10869195_A_2,0.0
rs12665063_A_1,0.0
rs35677769_G_0,0.0
rs62354543_A_1,0.0
rs9397724_G_0,0.0
rs6899532_G_2,0.0
rs6899532_G_0,0.0
rs13183751_G_2,0.0
rs13183751_G_1,0.0
rs13183751_G_0,0.0
rs1423029_A_2,0.0
rs1423029_A_1,0.0
rs1423029_A_0,0.0
rs12658068_G_2,0.0
rs12658068_G_1,0.0
rs12658068_G_0,0.0
rs2228972_G_2,0.0
rs2228972_G_1,0.0
rs469942_C_2,0.0
rs469942_C_1,0.0
rs116575227_A_2,0.0
rs116575227_A_1,0.0
rs116575227_A_0,0.0
rs72762052_C_2,0.0
rs72762052_C_1,0.0
rs72762052_C_0,0.0
rs72755986_C_2,0.0
rs72755986_C_1,0.0
rs72755986_C_0,0.0
rs62354543_A_2,0.0
rs2076295_T_2,0.0
rs3778337_G_0,0.0
rs3778337_G_1,0.0
rs75714781_G_0,0.0
rs79242376_G_2,0.0
rs79242376_G_1,0.0
rs79242376_G_0,0.0
rs76931164_T_2,0.0
rs76931164_T_1,0.0
rs76931164_T_0,0.0
rs11154034_T_2,0.0
rs11154034_T_1,0.0
rs11154034_T_0,0.0
rs75714781_G_2,0.0
rs75714781_G_1,0.0
rs56184452_G_2,0.0
rs3778337_G_2,0.0
rs56184452_G_1,0.0
rs56184452_G_0,0.0
rs3130157_G_2,0.0
rs3130157_G_1,0.0
rs3130157_G_0,0.0
rs2071627_C_1,0.0
rs2071627_C_0,0.0
rs148106529_G_2,0.0
rs148106529_G_1,0.0
rs148106529_G_0,0.0
rs4960330_T_1,0.0
rs56744128_A_2,0.0
