target_name,model,feature,n_splits,mean_importance,median_importance,max_importance,empirical_q025,empirical_q975,bootstrap_mean_ci_low,bootstrap_mean_ci_high,bootstrap_max_ci_low,bootstrap_max_ci_high
FILD or FILA ADJUDICATED,genomic,rs10881263_G_2,30,0.01872032007632225,0.015378277841181218,0.05768466969715151,0.0,0.04694536432565051,0.013610473666613249,0.02412945268806949,0.039622960677512094,0.05768466969715151
FILD or FILA ADJUDICATED,genomic,rs11102362_G_0,30,0.027810390592861677,0.016990958768137956,0.12304387144491075,0.0,0.11478271906036933,0.01619637074439087,0.03979172249645445,0.07810797667840971,0.12304387144491075
FILD or FILA ADJUDICATED,genomic,rs11102362_G_1,30,0.03873699595394752,0.02631000769771165,0.15465643865162368,0.0,0.12628500015103608,0.026039709513306263,0.05255536386932878,0.08538346570731063,0.15465643865162368
FILD or FILA ADJUDICATED,genomic,rs11102362_G_2,30,0.02779290655905174,0.015678674648820026,0.12685208333206263,0.0,0.11272518270914317,0.018077399613100696,0.039363415349866995,0.054061486202063955,0.12685208333206263
FILD or FILA ADJUDICATED,genomic,rs16837903_G_0,30,0.0014441743773941805,0.0,0.017789594846646745,0.0,0.011916185662115629,0.00034883363775224815,0.002955111615320042,0.003752894793013339,0.017789594846646745
FILD or FILA ADJUDICATED,genomic,rs16837903_G_1,30,0.02234789133129021,0.01668750877504405,0.07730754005737288,0.0,0.06634677255194447,0.015458811906329624,0.02935426488835834,0.047453021104738306,0.07730754005737288
FILD or FILA ADJUDICATED,genomic,rs16837903_G_2,30,0.13318979576934073,0.09542144551546164,0.6861567321800967,0.0022166206828704424,0.4586351659804073,0.08653749722704904,0.18453588514088778,0.27350003818109386,0.6861567321800967
FILD or FILA ADJUDICATED,genomic,rs11264306_A_0,30,0.0485032764518746,0.023495375870795556,0.2367427264698314,0.0,0.21182435605481095,0.02848994376460497,0.07206537045530295,0.12015753719177721,0.2367427264698314
FILD or FILA ADJUDICATED,genomic,rs11264306_A_1,30,0.030416405148148296,0.015674636125671507,0.13274764519733723,0.0,0.12177863522563839,0.018914193031394418,0.04418095262339775,0.06420918874838596,0.13274764519733723
FILD or FILA ADJUDICATED,genomic,rs11264306_A_2,30,0.02920164798290282,0.011326667176950944,0.24285128360650904,0.0,0.1757454363348016,0.013753442099537126,0.05024278751831973,0.08268277039453231,0.24285128360650904
FILD or FILA ADJUDICATED,genomic,rs7547997_G_0,30,0.015940945831107795,0.00843826564169177,0.08966208244959727,0.0,0.07783924072172316,0.009503977865576047,0.023422607224816986,0.03200015706259793,0.08966208244959727
FILD or FILA ADJUDICATED,genomic,rs7547997_G_1,30,0.02055053679959865,0.008874536617905349,0.09663178676850327,0.0,0.07409432582105706,0.012761224616384053,0.029684186181749592,0.0453706129926458,0.09663178676850327
FILD or FILA ADJUDICATED,genomic,rs7547997_G_2,30,0.05650348732890414,0.0395694249787428,0.20982558672623416,0.0,0.19363681779303601,0.0387311180364484,0.0779738893751792,0.12330773813034801,0.20982558672623416
FILD or FILA ADJUDICATED,genomic,rs699240_T_0,30,0.06197018990133149,0.019866781788704962,0.4147632430323676,0.0,0.27036349228612305,0.032278857439485414,0.09676925083530467,0.14704106179796053,0.4147632430323676
FILD or FILA ADJUDICATED,genomic,rs699240_T_1,30,0.07250875283528142,0.05189660533860697,0.31389799716425704,0.0,0.23710450756360005,0.04546164128693426,0.1021139320589016,0.19622717392154354,0.31389799716425704
FILD or FILA ADJUDICATED,genomic,rs699240_T_2,30,0.027581765777752218,0.017998840713395706,0.10606435666767608,0.0,0.09746186706134961,0.017600491908685085,0.03896732460096077,0.07565948353094004,0.10606435666767608
FILD or FILA ADJUDICATED,genomic,rs114064385_G_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs114064385_G_1,30,0.003139024168862806,0.0008012227043679963,0.022038768636374752,0.0,0.019423966767593264,0.0013880179005733538,0.005061734794499919,0.007975061899639141,0.022038768636374752
FILD or FILA ADJUDICATED,genomic,rs114064385_G_2,30,0.0023552318941993207,0.0,0.01703423683466501,0.0,0.012651296112974249,0.0009653056002395301,0.0038617502429862884,0.008137620995054107,0.01703423683466501
FILD or FILA ADJUDICATED,genomic,rs55682827_C_0,30,0.0001656617515704866,0.0,0.004628450435908654,0.0,0.0015203404004991829,0.0,0.0004856051843379283,0.0,0.004628450435908654
FILD or FILA ADJUDICATED,genomic,rs55682827_C_1,30,0.01889332171753783,0.005096870108731843,0.3034025940126632,0.0,0.12527051941475437,0.006313375158874965,0.04320100140314138,0.02295657733166308,0.3034025940126632
FILD or FILA ADJUDICATED,genomic,rs55682827_C_2,30,0.0340953990955456,0.02095744080955424,0.14728336980048856,0.0,0.11460851469113065,0.021265585913214008,0.04927814134563855,0.08671166700470867,0.14728336980048856
FILD or FILA ADJUDICATED,genomic,rs17019820_A_0,30,0.001945356645983616,0.0,0.018276871227021662,0.0,0.013665023940300015,0.0005852133909585684,0.0036598331710274486,0.005323322456165596,0.018276871227021662
FILD or FILA ADJUDICATED,genomic,rs17019820_A_1,30,0.04821170500100134,0.01737356399791106,0.4119164825543764,0.0,0.2288574470208412,0.023941638801331083,0.07950820132949551,0.15515064891936273,0.4119164825543764
FILD or FILA ADJUDICATED,genomic,rs17019820_A_2,30,0.010294941585543877,0.005810930985145733,0.051661675840885914,0.0,0.045865862840240655,0.006010103489676044,0.015478991179502927,0.02656071371748325,0.051661675840885914
FILD or FILA ADJUDICATED,genomic,rs2577254_T_0,30,0.025412256992317483,0.01900975229409463,0.12343141955899091,0.0,0.07493843954566301,0.0172894073288092,0.03516141162302229,0.04994042400559638,0.12343141955899091
FILD or FILA ADJUDICATED,genomic,rs2577254_T_1,30,0.033171033509466624,0.021756581139739103,0.18146583849912346,0.0,0.12895458688854816,0.020518045835650738,0.05101795201419448,0.07158073098795115,0.18146583849912346
FILD or FILA ADJUDICATED,genomic,rs2577254_T_2,30,0.021327007353236553,0.019040780393421858,0.08557665676946075,0.0,0.07782457980301766,0.014834199033070346,0.028991901478580724,0.040781434498154974,0.08557665676946075
FILD or FILA ADJUDICATED,genomic,rs12710674_C_0,30,6.105874645612788e-06,0.0,0.00018317623936838366,0.0,5.0373465826305244e-05,0.0,1.8317623936838364e-05,0.0,0.00018317623936838366
FILD or FILA ADJUDICATED,genomic,rs12710674_C_1,30,0.015025925276688288,0.00961061371764995,0.07992370686947659,0.0,0.05722427452114127,0.00942156710316512,0.021322925053224598,0.03674775029316103,0.07992370686947659
FILD or FILA ADJUDICATED,genomic,rs12710674_C_2,30,0.01564601095466805,0.0075412091641227,0.09674100175866007,0.0,0.07651379083185997,0.008912351186339462,0.023490259161823054,0.037047677437675786,0.09674100175866007
FILD or FILA ADJUDICATED,genomic,rs77998999_A_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs77998999_A_1,30,0.008326489446155747,0.0017817357562760175,0.08150289946643183,0.0,0.041705527457146147,0.003412546725396613,0.015114940592091279,0.02203088973751925,0.08150289946643183
FILD or FILA ADJUDICATED,genomic,rs77998999_A_2,30,0.005785924467412868,0.0013735668408993394,0.03131693910361288,0.0,0.021826501826721217,0.003114723532039104,0.008854820132095443,0.014901887861769875,0.03131693910361288
FILD or FILA ADJUDICATED,genomic,rs6736148_C_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs6736148_C_1,30,0.017241900746431706,0.0038020230284170945,0.2124886508049932,0.0,0.10746815839244825,0.006351210904761873,0.03137194590740672,0.04287415275152073,0.2124886508049932
FILD or FILA ADJUDICATED,genomic,rs6736148_C_2,30,0.01927651646037524,0.0037349450180810674,0.14744571648301533,0.0,0.07643664304449703,0.010126991126635568,0.03085903374405342,0.04652114306689674,0.14744571648301533
FILD or FILA ADJUDICATED,genomic,rs4672388_T_0,30,0.005189032418367334,0.0008423398083377974,0.036144237965325454,0.0,0.028292433848432007,0.0025607163576342627,0.008685209594825091,0.015729480427519683,0.036144237965325454
FILD or FILA ADJUDICATED,genomic,rs4672388_T_1,30,0.02283982179474903,0.011019016136162633,0.12905369125599497,0.0,0.08714278579872854,0.012926246358237754,0.035184424793596826,0.06642361728191792,0.12905369125599497
FILD or FILA ADJUDICATED,genomic,rs4672388_T_2,30,0.022063309923263108,0.01210087483529157,0.10515041256842693,0.0,0.09971082568987541,0.013470146739308159,0.03251699658364523,0.056287071010888555,0.10515041256842693
FILD or FILA ADJUDICATED,genomic,rs1123573_A_0,30,0.08110566474724248,0.057860647299735994,0.21907943348178532,0.0,0.2098983138474895,0.05978536478747151,0.10215274922920461,0.2058880439612416,0.21907943348178532
FILD or FILA ADJUDICATED,genomic,rs1123573_A_1,30,0.02155462972984207,0.01720306797448576,0.12399857921998168,0.0,0.07637873479791363,0.014453406423720042,0.03095155049613321,0.04231046672964175,0.12399857921998168
FILD or FILA ADJUDICATED,genomic,rs1123573_A_2,30,0.04372391832512696,0.024637398946755353,0.21508521561691543,0.0,0.1694061404642735,0.025723070074963994,0.06554508895790433,0.13160198254669483,0.21508521561691543
FILD or FILA ADJUDICATED,genomic,rs17007563_C_0,30,3.0205798508056483e-05,0.0,0.0003821760902841307,0.0,0.00036516279888038517,0.0,6.765201210845016e-05,0.0,0.0003821760902841307
FILD or FILA ADJUDICATED,genomic,rs17007563_C_1,30,0.008594310456013334,0.0011732053606632261,0.05324590730940747,0.0,0.03809709489628133,0.004522411056951083,0.013550050910583361,0.027813390596890166,0.05324590730940747
FILD or FILA ADJUDICATED,genomic,rs17007563_C_2,30,0.008513265035747185,0.0037906930025763926,0.06262650048138109,0.0,0.05064653026738032,0.004103109502183038,0.013854036939240928,0.018874275428899242,0.06262650048138109
FILD or FILA ADJUDICATED,genomic,rs12713927_G_0,30,0.021030274433785655,0.00838562731698858,0.121492436392554,0.0,0.09052163513386732,0.012599806993941077,0.031576750243585514,0.055794554320932555,0.121492436392554
FILD or FILA ADJUDICATED,genomic,rs12713927_G_1,30,0.02718333100481898,0.013986479596946318,0.22792994254506488,0.0,0.11405396826099418,0.014994345423835823,0.045068414656224846,0.05368937842573554,0.22792994254506488
FILD or FILA ADJUDICATED,genomic,rs12713927_G_2,30,0.020801999598747616,0.010813851457442564,0.09548257922285992,0.0,0.08452033254988592,0.012497629897147281,0.030617849965941166,0.053088115083592353,0.09548257922285992
FILD or FILA ADJUDICATED,genomic,rs11680126_C_0,30,0.008771174174254685,0.005311760744324049,0.04183469330390603,0.0,0.03982774107198173,0.005558751827245123,0.012963995230566051,0.023078791533007265,0.04183469330390603
FILD or FILA ADJUDICATED,genomic,rs11680126_C_1,30,0.024402972177614606,0.01224471432674562,0.21987836069907984,0.0,0.12365984773370584,0.011998345159355767,0.04141674587966726,0.04332683757503065,0.21987836069907984
FILD or FILA ADJUDICATED,genomic,rs11680126_C_2,30,0.02269198429621467,0.010740852442554946,0.2050423854667878,0.0,0.12258069939979696,0.010689823806776631,0.03972299544080337,0.0605208695620996,0.2050423854667878
FILD or FILA ADJUDICATED,genomic,rs1669778_T_0,30,0.002266408118034783,0.0,0.015135176034143232,0.0,0.01493307194100512,0.0007859084820261053,0.004049693422162419,0.012017042110720109,0.015135176034143232
FILD or FILA ADJUDICATED,genomic,rs1669778_T_1,30,0.017734057898383098,0.013347331824890524,0.06093592879956158,0.0,0.05395814154832902,0.011351207693720264,0.024242687025686774,0.04819194966983633,0.06093592879956158
FILD or FILA ADJUDICATED,genomic,rs1669778_T_2,30,0.024759272568357405,0.01491000740384095,0.1610926681530952,0.0,0.0884243802679403,0.014896450108436293,0.036470044166151266,0.05461128009552169,0.1610926681530952
FILD or FILA ADJUDICATED,genomic,rs1488496_C_0,30,0.00010339369431683951,0.0,0.0009852380222214194,0.0,0.0009804619962974137,1.6549582659062407e-05,0.0002147025493803656,0.0002506987046122115,0.0009852380222214194
FILD or FILA ADJUDICATED,genomic,rs1488496_C_1,30,0.022199345441354382,0.010652057568567862,0.1454697241143949,0.0,0.13463390445893622,0.011199411358055598,0.03531815513128932,0.046154406325948076,0.1454697241143949
FILD or FILA ADJUDICATED,genomic,rs1488496_C_2,30,0.011598192953147487,0.009563866795432365,0.06382996836405201,0.0,0.05267021832821685,0.007181579068070169,0.017320174992493963,0.022046437334983997,0.06382996836405201
FILD or FILA ADJUDICATED,genomic,rs56387623_T_0,30,0.0029994156719108543,0.0,0.036311596659526754,0.0,0.019098566207600604,0.0009441067714993696,0.00592479116341219,0.007167574417204664,0.036311596659526754
FILD or FILA ADJUDICATED,genomic,rs56387623_T_1,30,0.026691577397565832,0.019602945649270693,0.12445623077754042,0.0,0.10190191152346863,0.01682950698813686,0.03735884457009739,0.05638336551279472,0.12445623077754042
FILD or FILA ADJUDICATED,genomic,rs56387623_T_2,30,0.021667524518769764,0.008858851907993265,0.15775737189526728,0.0,0.10915230182325396,0.0117336393776425,0.03442581934962746,0.04632649548845588,0.15775737189526728
FILD or FILA ADJUDICATED,genomic,rs2361278_T_0,30,0.006013342963504156,0.0022633217704461214,0.03902565390039696,0.0,0.028111158775312558,0.003441415726222948,0.009244496831780693,0.01470982139936529,0.03902565390039696
FILD or FILA ADJUDICATED,genomic,rs2361278_T_1,30,0.021162077600625755,0.012674205279280551,0.10221011406709499,0.0,0.08411215815170334,0.013476385965491208,0.029857060830604135,0.04663221138314288,0.10221011406709499
FILD or FILA ADJUDICATED,genomic,rs2361278_T_2,30,0.01996363208538575,0.008959994025247569,0.12482758813713285,0.0,0.10619327274385008,0.010933194166680794,0.03181497946939025,0.04378257704639455,0.12482758813713285
FILD or FILA ADJUDICATED,genomic,rs79252367_G_0,30,0.00011066780591672158,0.0,0.0016335905910495692,0.0,0.0010749834297013605,1.1593921201990283e-05,0.0002478039053535629,0.00031459475667280885,0.0016335905910495692
FILD or FILA ADJUDICATED,genomic,rs79252367_G_1,30,0.060978692078168646,0.043587837113329475,0.2855054508290839,0.001870804654052475,0.2169761456579424,0.03997521501925497,0.0854605236778485,0.1315348108355689,0.2855054508290839
FILD or FILA ADJUDICATED,genomic,rs79252367_G_2,30,0.062311524933243816,0.04125101947365244,0.163952616008403,0.004169639265264275,0.1584804468805452,0.044896650025347644,0.07996140511021828,0.13933407823349728,0.163952616008403
FILD or FILA ADJUDICATED,genomic,rs1479945_C_0,30,0.010416037604806075,0.0041623897170982565,0.09731187092342661,0.0,0.05580248281332921,0.0050661279995091735,0.018553075863961037,0.021045353642051113,0.09731187092342661
FILD or FILA ADJUDICATED,genomic,rs1479945_C_1,30,0.0339234948512633,0.017326765867040905,0.29620572921291405,0.0,0.20151735479455757,0.016121067658081346,0.058639095796588915,0.07204837693107412,0.29620572921291405
FILD or FILA ADJUDICATED,genomic,rs1479945_C_2,30,0.03249112072720714,0.015854236184827553,0.12091459123923529,0.0,0.11730117128338673,0.019421184343175052,0.04531934376809293,0.08538247913764715,0.12091459123923529
FILD or FILA ADJUDICATED,genomic,rs1015097_A_0,30,0.04303341464447298,0.018794991305138155,0.25723607060821,0.0,0.17641392433773942,0.02460189318363284,0.0626920487136504,0.10680496742884439,0.25723607060821
FILD or FILA ADJUDICATED,genomic,rs1015097_A_1,30,0.029154142227150372,0.015216261175306712,0.11188282510298003,0.0,0.11007981853397417,0.01767326343004782,0.04141866825881416,0.07292830226962305,0.11188282510298003
FILD or FILA ADJUDICATED,genomic,rs1015097_A_2,30,0.02104706193840529,0.015192600783018737,0.1149106884056079,0.0,0.08330900487816699,0.012168278703774882,0.030911727921921955,0.042218412481915296,0.1149106884056079
FILD or FILA ADJUDICATED,genomic,rs4680134_C_0,30,0.010385028587438973,0.005036351749636191,0.052253204472452554,0.0,0.043589766972972455,0.006086656896732846,0.0158721837252711,0.027505575821901076,0.052253204472452554
FILD or FILA ADJUDICATED,genomic,rs4680134_C_1,30,0.03669434962374084,0.009673150582191911,0.6304760271280434,0.0,0.2342093027167246,0.01174892206269549,0.08065736150548672,0.037362406133625486,0.6304760271280434
FILD or FILA ADJUDICATED,genomic,rs4680134_C_2,30,0.03740726147878922,0.01205072077539605,0.3877276903360133,0.0,0.18831365091580266,0.01861627362975507,0.06729502056479196,0.08024576671738337,0.3877276903360133
FILD or FILA ADJUDICATED,genomic,rs76160568_A_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs76160568_A_1,30,0.004684618625170333,0.0,0.037627274884551316,0.0,0.030613434524015735,0.0020138582160945605,0.008085894909058717,0.01399313874052609,0.037627274884551316
FILD or FILA ADJUDICATED,genomic,rs76160568_A_2,30,0.014014651538769003,0.007979644708892033,0.07627023150066894,0.0,0.06795627916230922,0.007418813413467547,0.020819310700964305,0.030373918179049823,0.07627023150066894
FILD or FILA ADJUDICATED,genomic,rs10776482_A_0,30,0.04673640722931991,0.026152715642111433,0.21638550233971776,0.0,0.18015898391156399,0.030202853690957102,0.06708269194263938,0.10987011581702766,0.21638550233971776
FILD or FILA ADJUDICATED,genomic,rs10776482_A_1,30,0.05579120588503383,0.027409211637216435,0.39129153007443,0.0,0.26551902884971457,0.028999538795706128,0.0885914717515387,0.16777749018542537,0.39129153007443
FILD or FILA ADJUDICATED,genomic,rs10776482_A_2,30,0.023279324993581922,0.010175771725675454,0.14570388281431934,0.0,0.13081741647607792,0.012109972703173042,0.03777834030783109,0.048024518506811324,0.14570388281431934
FILD or FILA ADJUDICATED,genomic,rs56111559_G_0,30,0.011456226612796029,0.0027441661492605663,0.07763888540414265,0.0,0.07568563258310097,0.005331356845066187,0.01992968905157562,0.035166373682524815,0.07763888540414265
FILD or FILA ADJUDICATED,genomic,rs56111559_G_1,30,0.02504297152590816,0.008147979084078893,0.14025776661842934,0.0,0.1388783259169119,0.012584912281865462,0.03963811839835212,0.047177211762843195,0.14025776661842934
FILD or FILA ADJUDICATED,genomic,rs56111559_G_2,30,0.019139986150777662,0.010662178711944517,0.07954738875147742,0.0,0.07198003216153975,0.011577040431719409,0.02747843214635746,0.04655963641247643,0.07954738875147742
FILD or FILA ADJUDICATED,genomic,rs146764446_A_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs146764446_A_1,30,0.0033721098030229405,0.0013589510561738643,0.015420637954785281,0.0,0.01325836998726904,0.0017582936360461693,0.005081334925412073,0.010722058368845563,0.015420637954785281
FILD or FILA ADJUDICATED,genomic,rs146764446_A_2,30,0.0036905980245225457,0.0003484818367598227,0.029969973910405737,0.0,0.023043099205182306,0.0017105204937545142,0.006115796319810375,0.009207581010376395,0.029969973910405737
FILD or FILA ADJUDICATED,genomic,rs2609255_T_0,30,0.01673100528822879,0.007370416194865152,0.18910702117250125,0.0,0.08495584498280784,0.007658887298732922,0.030395197966808323,0.03159850645680422,0.18910702117250125
FILD or FILA ADJUDICATED,genomic,rs2609255_T_1,30,0.03818923360436415,0.021815243936959064,0.1645211018495984,0.0,0.14305320981474984,0.024918890401512746,0.055480703730315065,0.10473867164430838,0.1645211018495984
FILD or FILA ADJUDICATED,genomic,rs2609255_T_2,30,0.01590609750164921,0.008145824388871327,0.09268148665932201,0.0,0.05916128744707981,0.008954581779310104,0.023336451753135555,0.0403216451891519,0.09268148665932201
FILD or FILA ADJUDICATED,genomic,rs2609260_T_0,30,0.0019248403542270088,0.0003242747763455529,0.011481306446409063,0.0,0.010780884345636307,0.0009658987073111789,0.003121670258222032,0.005492376406749375,0.011481306446409063
FILD or FILA ADJUDICATED,genomic,rs2609260_T_1,30,0.020897492791766815,0.015691057824814024,0.09227204959831556,0.0,0.06333822119841093,0.014219763613497015,0.029610419339012452,0.04871530516104406,0.09227204959831556
FILD or FILA ADJUDICATED,genomic,rs2609260_T_2,30,0.019847991170083856,0.010822048113329832,0.12514787675146086,0.0,0.07305843883704581,0.011345038192545374,0.030732869207786492,0.05176530929093742,0.12514787675146086
FILD or FILA ADJUDICATED,genomic,rs756345_G_0,30,0.034904149265475894,0.020869813036195162,0.16038633364671254,0.0,0.14097974431985086,0.021897615562590473,0.051746347090742266,0.0749233407028636,0.16038633364671254
FILD or FILA ADJUDICATED,genomic,rs756345_G_1,30,0.02858336661703293,0.018302059889616296,0.20726190471742456,0.0,0.15042605032241887,0.01610541535270979,0.04607161222868098,0.049377382436582136,0.20726190471742456
FILD or FILA ADJUDICATED,genomic,rs756345_G_2,30,0.038079914330240064,0.017381805587099758,0.18120353798834984,0.0,0.14892397034095659,0.023902714051458687,0.054001388643885935,0.08517647207691627,0.18120353798834984
FILD or FILA ADJUDICATED,genomic,rs6532150_G_0,30,3.925399907504126e-06,0.0,6.107358629225921e-05,0.0,5.789433415669809e-05,0.0,9.886586024750228e-06,0.0,6.107358629225921e-05
FILD or FILA ADJUDICATED,genomic,rs6532150_G_1,30,0.004497791974810612,0.0024094171873966534,0.015765154793669488,0.0,0.015342541209582873,0.0028500774292044306,0.006508862665490961,0.01207081916338114,0.015765154793669488
FILD or FILA ADJUDICATED,genomic,rs6532150_G_2,30,0.014723081145041419,0.0030245275347525573,0.16725422433035547,0.0,0.10277116220630146,0.005049110080875567,0.028733613909122775,0.03830061319737215,0.16725422433035547
FILD or FILA ADJUDICATED,genomic,rs144128391_T_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs144128391_T_1,30,0.007343330058068518,0.0015557710150659585,0.07904335254195208,0.0,0.043858307052701384,0.002915042311916555,0.013687583153513911,0.017727144378899613,0.07904335254195208
FILD or FILA ADJUDICATED,genomic,rs144128391_T_2,30,0.01215484484196167,0.0008331349735529507,0.07535976301171728,0.0,0.05906041764416099,0.005972256650998816,0.019616526643712988,0.0412366559838143,0.07535976301171728
FILD or FILA ADJUDICATED,genomic,rs148877274_T_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs148877274_T_1,30,0.00552187437318242,0.0015466584741908565,0.05739779714865032,0.0,0.029665545692634028,0.002289849738135309,0.00979083284240452,0.013494540992662464,0.05739779714865032
FILD or FILA ADJUDICATED,genomic,rs148877274_T_2,30,0.004968644783596162,0.00029243598680392776,0.0554620964086084,0.0,0.032821376901628035,0.0015903496320765196,0.009460286796316142,0.013779889550035018,0.0554620964086084
FILD or FILA ADJUDICATED,genomic,rs145802912_A_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs145802912_A_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs145802912_A_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs151036604_T_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs151036604_T_1,30,0.0013139782964581943,0.0,0.015280203231487864,0.0,0.012061968116773366,0.00029570986365558277,0.0026150311835151487,0.0026006107442762137,0.015280203231487864
FILD or FILA ADJUDICATED,genomic,rs151036604_T_2,30,0.004219634551480622,0.0007082890181560255,0.02322451678724098,0.0,0.023185981327962485,0.0021980376900770826,0.006727433513918115,0.01192416548329176,0.02322451678724098
FILD or FILA ADJUDICATED,genomic,rs1422506_G_0,30,0.03240438675886471,0.018577521253611055,0.1544733489727383,0.0,0.15092107909907426,0.019046268055216857,0.04918288767170679,0.0816406699107408,0.1544733489727383
FILD or FILA ADJUDICATED,genomic,rs1422506_G_1,30,0.06053531534587477,0.029302514738891873,0.5888628702751696,0.0,0.3026934518343607,0.030900471365337533,0.10750294296415676,0.11165847906566119,0.5888628702751696
FILD or FILA ADJUDICATED,genomic,rs1422506_G_2,30,0.06452157735341195,0.035068843253064495,0.2196403453550489,0.0008913537471247459,0.18655198691617225,0.04135357414656759,0.08757441503226239,0.1435080986737955,0.2196403453550489
FILD or FILA ADJUDICATED,genomic,rs34625679_T_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,genomic,rs34625679_T_1,30,0.004205436513495683,0.0020814971381961055,0.033074068599574055,0.0,0.020844785554588796,0.0022593375886692086,0.00685057778729257,0.008644221898928071,0.033074068599574055
FILD or FILA ADJUDICATED,genomic,rs34625679_T_2,30,0.005165447417591232,0.0010287839819493505,0.03976414280775748,0.0,0.03147344118165265,0.002485561985691112,0.008598301895773786,0.010577857448700266,0.03976414280775748
FILD or FILA ADJUDICATED,genomic,rs7730878_A_0,30,0.022916588510317647,0.019352683782645118,0.06389122806596365,0.0,0.061062050423076754,0.016207401333481045,0.02991040255619622,0.0583040781814976,0.06389122806596365
FILD or FILA ADJUDICATED,genomic,rs7730878_A_1,30,0.02426421269871631,0.01658175612355913,0.1572122896607206,0.0,0.1012394734051088,0.014217583237008292,0.035146157128954,0.05171275740808197,0.1572122896607206
FILD or FILA ADJUDICATED,genomic,rs7730878_A_2,30,0.05204525262473972,0.040907267818148504,0.17922237733516175,0.0006774704883086704,0.1764075763609068,0.035009243647753714,0.06943217248644233,0.11846475082951813,0.17922237733516175
