feature,importance
rs6491201_C_1,0.0005890377218702143
rs68170294_G_1,0.0005762317474946947
rs6736148_C_2,0.0005760772071249407
rs3744761_C_2,0.0005707739114968843
rs11191865_G_2,0.0005660058008209685
rs2736100_A_2,0.0005654143449686006
rs28703652_G_2,0.0005621298991852238
rs17616659_G_0,0.0005598945107019784
rs6499642_C_1,0.0005567563516303508
rs1851741_G_1,0.0005549151572522215
rs41482151_C_1,0.0005538502453391972
rs4672388_T_2,0.000550683725378933
rs2375892_T_1,0.0005489538554453205
rs17690703_C_1,0.000548336659731954
rs13183751_G_1,0.0005427249319195712
rs2609255_T_2,0.0005376050366084369
rs9931202_G_1,0.0005374911313906419
rs2109069_G_0,0.0005364150320181908
rs3750920_C_2,0.0005342009414319221
rs10748858_T_0,0.000528036340951465
rs6499642_C_2,0.0005277757379743059
rs1423029_A_2,0.0005217683365274806
rs1123573_A_2,0.0005196557890197594
rs10518693_C_2,0.0005194153182379059
rs7934606_C_2,0.0005175893204892209
rs11102362_G_1,0.0005122355520875739
rs1189320_G_0,0.0005101044019215731
rs699240_T_2,0.0005092244293646712
rs76739551_C_2,0.0004969880822598067
rs6899532_G_1,0.0004955348089538488
rs77998999_A_2,0.0004952101104333664
rs56387623_T_1,0.0004922430984939474
rs2375892_T_2,0.00049044503524219
rs2609260_T_2,0.00048434602785622923
rs1981997_G_2,0.0004831218363100744
rs62354543_A_2,0.0004762705189000059
rs77998999_A_1,0.00047601570917062824
rs1123573_A_1,0.0004750644295929514
rs16837903_G_2,0.000473037661298266
rs1851741_G_2,0.00047104520933630747
rs4077759_T_1,0.00046682141982499326
rs7725218_G_1,0.0004651972798151678
rs78288787_C_1,0.0004632538456876887
rs1123573_A_0,0.00045977152164925194
rs4811028_G_2,0.0004579733532170586
rs6736148_C_1,0.00045461348528298104
rs3750920_C_0,0.00045438094415332437
rs1015097_A_0,0.00045118008370342643
rs6491201_C_0,0.000450290781889226
rs11680126_C_1,0.0004454588481579055
rs3131520_C_2,0.0004430664241343019
rs16837903_G_1,0.00044273101931136796
rs79252367_G_2,0.0004408683495990192
rs918174_T_0,0.00044040092875897123
rs7725218_G_2,0.0004395189639309725
rs62112917_C_1,0.00043828015355391837
rs34425120_G_2,0.00042957775464966513
rs57625989_A_2,0.00042776859541921613
rs4727443_C_2,0.0004265952888971351
rs2577254_T_2,0.0004237662035696741
rs10518693_C_0,0.00042360232636051405
rs1423029_A_0,0.00042236980972704634
rs62354543_A_1,0.00042231335480761727
rs664034_T_1,0.0004208551734978872
rs6970647_T_1,0.0004207173510674098
rs3750920_C_1,0.00041966151067644866
rs469942_C_2,0.0004170353699159364
rs4727443_C_0,0.00041632481523833233
rs56744128_A_0,0.0004152293791908144
rs55993474_A_2,0.00040833429902506084
rs10842996_T_0,0.0004037854603445451
rs5743890_T_1,0.0004030801064514631
rs7934606_C_1,0.00040247616059606913
rs12658068_G_1,0.00040137514794562877
rs56387623_T_2,0.0003997698154647711
rs1981997_G_1,0.00039922997399223465
rs2034650_A_1,0.0003957345397334751
rs10842996_T_1,0.0003939114631013878
rs55672765_C_1,0.0003927250249386727
rs2034650_A_0,0.0003916838422477284
rs12710674_C_1,0.0003904968002484783
rs75764565_C_2,0.0003850469378148858
rs76739551_C_1,0.0003826919629914413
rs66884960_C_2,0.00037736451964706105
rs1479945_C_0,0.0003739244860457043
rs17007563_C_2,0.00037181796781744265
rs415430_T_1,0.0003635957622829754
rs73997403_C_1,0.00036218390791283966
rs3829223_C_0,0.00036207071595229304
rs1669778_T_2,0.00036181612522673555
rs325093_T_2,0.00036179767554617295
rs1669778_T_1,0.0003614242233589919
rs71389435_C_1,0.0003587986741202445
rs148106529_G_2,0.0003493904297526627
rs3130157_G_1,0.00034754295534409095
rs34425120_G_1,0.0003443251282284566
rs28703652_G_1,0.0003279619140086374
rs3744761_C_1,0.0003263838942144927
rs66884960_C_1,0.0003229620339235218
rs62530710_G_2,0.0003218670543778624
rs302837_A_0,0.0003193508173953732
rs9397724_G_2,0.00031872683348776933
rs12710674_C_2,0.0003151551234161307
rs17372089_A_1,0.000311855923841778
rs61867586_C_2,0.0003117177442258676
rs79252367_G_1,0.00030259290012174284
rs664034_T_2,0.00029911201032189517
rs325093_T_1,0.00029639653569667163
rs6899532_G_2,0.0002929969174725053
rs73409602_C_2,0.00029260986248927584
rs3887876_C_1,0.00028979510716713213
rs17007563_C_1,0.0002892853622064663
rs708686_C_0,0.000281958785941005
rs4680134_C_0,0.0002804950370018999
rs55993474_A_1,0.0002754225015287246
rs7122936_A_0,0.00027378782242151734
rs2857476_C_0,0.00027347293517756996
rs1981997_G_0,0.0002720816829716585
rs2609260_T_1,0.00026359803695958647
rs664034_T_0,0.0002632467704364057
rs4811028_G_1,0.0002587064635888617
rs2071627_C_0,0.00024723801843525234
rs75764565_C_1,0.00024119834200212484
rs73409602_C_0,0.00023715293034265268
rs11083093_G_1,0.00023578550319098746
rs55672765_C_0,0.00022849510091709876
rs7934606_C_0,0.00022600413983696801
rs9577395_C_0,0.00022402047305735461
rs74760554_C_1,0.0002234478278965949
rs61829240_G_1,0.00022243387459513407
rs12665063_A_1,0.0002190531352551049
rs2228972_G_0,0.0002080727904591588
rs57625989_A_1,0.00020174875170055756
rs2375892_T_0,0.0001957332802887097
rs76475316_T_1,0.00018608001431165725
rs11102362_G_0,0.00018433845536967291
rs74490361_T_1,0.00017738718718477141
rs13183751_G_0,0.00017507063381463184
rs73997403_C_2,0.00017347428281884304
rs2361278_T_0,0.00017328734272908697
rs4077759_T_0,0.00017234258639119637
rs10869195_A_2,0.00016244835389339532
rs11083093_G_2,0.00015966861896258083
rs13299670_C_1,0.00015736179418676324
rs11680126_C_0,0.00015655386702421453
rs4672388_T_0,0.00015325278434325312
rs68170294_G_0,0.00015122855875975236
rs76475316_T_2,0.00014869556089777675
rs74760554_C_2,0.0001477678031225875
rs6532150_G_1,0.00014695852279207077
rs7952154_C_0,0.00014578483874663805
rs74987898_C_1,0.00014385811050259768
rs7725218_G_0,0.0001420858906794438
rs12626788_C_0,0.00013838946176006038
rs148106529_G_1,0.00013683715687161607
rs601878_C_0,0.00012341019659844186
rs1923802_T_2,0.00012006020097449582
rs34825924_G_0,0.00011824571965151758
rs17690703_C_0,0.00011816581793617119
rs117427783_T_2,0.00011777217798958193
rs6532150_G_2,0.00011513301910801824
rs1923802_T_1,0.00011428299380538787
rs114064385_G_1,0.00011337458728460158
rs12665063_A_2,0.0001102909859703044
rs74987898_C_2,0.0001102136564243265
rs12610495_A_0,0.00010779010031204321
rs66884960_C_0,0.00010749974918686662
rs10484326_T_0,0.00010618549254023452
rs76931164_T_2,0.00010501600920183542
rs41482151_C_0,0.00010193012169787334
rs12422371_C_0,0.00010169756453604446
rs76931164_T_1,9.952394806365918e-05
rs77144736_C_1,9.918446621131527e-05
rs75291377_G_1,9.755752046317271e-05
rs75714781_G_1,9.285427486125186e-05
rs12975986_C_0,9.191545551196828e-05
rs34262641_A_2,9.134320866772375e-05
rs10776482_A_0,9.010523154954185e-05
rs13299670_C_2,8.884966010049976e-05
rs61829240_G_2,8.286879369105459e-05
rs75714781_G_2,8.159343731533667e-05
rs9397724_G_0,7.752970247820712e-05
rs10976897_G_2,7.696444440344262e-05
rs10869195_A_1,7.292303377085755e-05
rs144128391_T_1,7.207543823586325e-05
rs151036604_T_2,7.14076448822729e-05
rs2609260_T_0,5.732005888404514e-05
rs144128391_T_2,5.6477374251521024e-05
rs10976897_G_1,5.134358952890903e-05
rs3887876_C_0,4.637498200965661e-05
rs114064385_G_2,4.5429221213159994e-05
rs56387623_T_0,4.333439895785904e-05
rs73008477_C_1,4.144040668798998e-05
rs62530710_G_1,4.1220748147569024e-05
rs2609255_T_0,3.7359117823858694e-05
rs3130157_G_0,3.594112452154607e-05
rs148877274_T_1,2.391497319250281e-05
rs12928193_G_0,2.2739821437074082e-05
rs72755986_C_1,2.0715246043542932e-05
rs415430_T_0,2.0457721788130035e-05
rs116575227_A_1,1.9689549589271808e-05
rs72755986_C_2,1.911609304409113e-05
rs9931202_G_0,1.607519508471168e-05
rs117750427_A_1,1.5428274481422294e-05
rs56111559_G_0,1.5298909189254548e-05
rs74490361_T_2,1.4897162365295579e-05
rs7547997_G_0,0.0
rs77144736_C_2,0.0
rs893889_G_0,0.0
rs62530710_G_0,0.0
rs10869195_A_0,0.0
rs76475316_T_0,0.0
rs146764446_A_0,0.0
rs16837903_G_0,0.0
rs923077_A_0,0.0
rs10976897_G_0,0.0
rs34262641_A_0,0.0
rs79242376_G_0,0.0
rs45619034_G_0,0.0
rs6532150_G_0,0.0
rs75764565_C_0,0.0
rs55993474_A_0,0.0
rs35677769_G_0,0.0
rs4811028_G_0,0.0
rs12665063_A_0,0.0
rs75714781_G_0,0.0
rs56184452_G_0,0.0
rs34262641_A_1,0.0
rs62112917_C_0,0.0
rs57625989_A_0,0.0
rs144128391_T_0,0.0
rs74490361_T_0,0.0
rs72722911_G_0,0.0
rs146764446_A_2,0.0
rs146764446_A_1,0.0
rs73008477_C_2,0.0
rs73008477_C_0,0.0
rs77144736_C_0,0.0
rs74987898_C_0,0.0
rs1923802_T_0,0.0
rs73997403_C_0,0.0
rs11083093_G_0,0.0
rs74760554_C_0,0.0
rs5743894_T_0,0.0
rs1669778_T_0,0.0
rs77998999_A_0,0.0
rs144948432_A_2,0.0
rs144948432_A_1,0.0
rs144948432_A_0,0.0
rs5743890_T_0,0.0
rs61867586_C_0,0.0
rs12658068_G_0,0.0
rs72762052_C_0,0.0
rs151036604_T_0,0.0
rs116575227_A_0,0.0
rs116575227_A_2,0.0
rs1488496_C_0,0.0
rs12275748_C_0,0.0
rs151036604_T_1,0.0
rs10783497_A_0,0.0
rs6736148_C_0,0.0
rs34625679_T_0,0.0
rs117427783_T_0,0.0
rs17007563_C_0,0.0
rs76739551_C_0,0.0
rs17372089_A_0,0.0
rs117750427_A_2,0.0
rs117750427_A_0,0.0
rs78288787_C_0,0.0
rs12710674_C_0,0.0
rs35705950.1_G_0,0.0
rs75291377_G_2,0.0
rs62354543_A_0,0.0
rs75291377_G_0,0.0
rs114064385_G_0,0.0
rs13299670_C_0,0.0
rs61829240_G_0,0.0
rs325093_T_0,0.0
rs148106529_G_0,0.0
rs148877274_T_0,0.0
rs34547036_C_0,0.0
rs76160568_A_0,0.0
rs148877274_T_2,0.0
rs145802912_A_0,0.0
rs3744761_C_0,0.0
rs55682827_C_0,0.0
rs1273431_A_0,0.0
rs145802912_A_1,0.0
rs145802912_A_2,0.0
rs17019820_A_0,0.0
rs79252367_G_0,0.0
rs12446021_G_0,0.0
rs6899532_G_0,0.0
rs6499642_C_0,0.0
rs72755986_C_0,0.0
rs34425120_G_0,0.0
rs71389435_C_0,0.0
rs1273431_A_2,0.0
rs1273431_A_1,0.0
rs76931164_T_0,0.0
